"Category Name","Category ID","Category Description","Tax Category","Available Regular","Available PickUp","Category TimeConstraint ID","Open Until Close","Mon","Tue","Wed","Thu","Fri","Sat","Sun","Start (24hr)","End (24hr)","Sub-Category Name","Subcategory ID","Sub-Category Description","Tax Category","Available Regular","Available PickUp","Sub-Category TimeConstraint ID","Open Until Close","Mon","Tue","Wed","Thu","Fri","Sat","Sun","Start (24hr)","End (24hr)","Item Name","Item ID","Item Description","Regular Price (00.00)","PickUp Price (00.00)","Tax Category","SKU","Energy Content","Servings","GTIN/UPC","Size Description","Deposit","Cup Fee","ABV %","Package Quantity","Image URL","Small ImageUrl","Medium ImageUrl","Large ImageUrl","Item TimeConstraint ID","Open Until Close","Mon","Tue","Wed","Thu","Fri","Sat","Sun","Start (24hr)","End (24hr)","OptionGroup Name","OptionGroup ID","Minimum","Maximum Total","Maximum Each","Option Name","Option ID","Regular Price (00.00)","PickUp Price (00.00)","Tax Category","SKU","Energy Content","Servings","Topping Value","Deposit","Package Quantity","GTIN/UPC"
"Sushi","d735b3d4-6e50-493a-af13-ef8efc14d568","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Sushi Saumon Teriyaki","478e0b10-e353-4ae0-af75-aec678a70cdb","Saumon snacké, sauce teriyaki, sésame","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"Sushi","d735b3d4-6e50-493a-af13-ef8efc14d568","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Sushi Saumon Teriyaki","478e0b10-e353-4ae0-af75-aec678a70cdb","Saumon snacké, sauce teriyaki, sésame","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"Sushi","d735b3d4-6e50-493a-af13-ef8efc14d568","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Sushi Crevette Koshou","82394caf-0124-42f4-b83e-41d36674172c","Crevette, mayonnaise japonaise, sauce teriyaki, poivre blanc du Penja IGP","$7.90","$7.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"Sushi","d735b3d4-6e50-493a-af13-ef8efc14d568","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Sushi Crevette Koshou","82394caf-0124-42f4-b83e-41d36674172c","Crevette, mayonnaise japonaise, sauce teriyaki, poivre blanc du Penja IGP","$7.90","$7.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali Chicken Curry","4666678a-9436-47ba-b028-e8d030a6d730","Poulet pané, oignon rouge, mayonnaise au curry, oignon frit","$7.90","$7.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali Chicken Curry","4666678a-9436-47ba-b028-e8d030a6d730","Poulet pané, oignon rouge, mayonnaise au curry, oignon frit","$7.90","$7.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Veggie","cf1e7302-cbb1-4fc2-9e14-37abd0c7d816","Avocat, concombre, carotte, betterave Chioggia, oignon rouge, roquette, coriandre, sauce sweet chili, mayonnaise japonaise, sésame","$7.90","$7.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Veggie","cf1e7302-cbb1-4fc2-9e14-37abd0c7d816","Avocat, concombre, carotte, betterave Chioggia, oignon rouge, roquette, coriandre, sauce sweet chili, mayonnaise japonaise, sésame","$7.90","$7.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Saumon Avocat","7f4a4a5e-bbf1-44c9-87aa-df74c083a0f5","Saumon, avocat, sésame","$8.50","$8.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Saumon Avocat","7f4a4a5e-bbf1-44c9-87aa-df74c083a0f5","Saumon, avocat, sésame","$8.50","$8.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Kimchicken","fc71d4e0-a042-4d07-8b7b-399f277dff0e","Poulet pané, copeaux de parmesan, kimchi, pickles de carotte, mayonnaise épicée, sésame","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Kimchicken","fc71d4e0-a042-4d07-8b7b-399f277dff0e","Poulet pané, copeaux de parmesan, kimchi, pickles de carotte, mayonnaise épicée, sésame","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Tropical Mango","eea5b176-b815-4678-8308-d88876b89fe6","Poulet pané, concombre, mangue, mayonnaise épicée, sésame","$8.70","$8.70","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Tropical Mango","eea5b176-b815-4678-8308-d88876b89fe6","Poulet pané, concombre, mangue, mayonnaise épicée, sésame","$8.70","$8.70","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Nacho Roll","f667e9b2-5adc-488e-95fb-2ade7d6b00c7","Crevette tempura, guacamole (avocat, huile d'olive, citron vert, 7 épices), concombre, chips de maïs, coriandre","$8.70","$8.70","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Nacho Roll","f667e9b2-5adc-488e-95fb-2ade7d6b00c7","Crevette tempura, guacamole (avocat, huile d'olive, citron vert, 7 épices), concombre, chips de maïs, coriandre","$8.70","$8.70","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali. Saumon Crispy Onion","12da61dc-30c3-45ab-aa89-b4723424ed25","Saumon snacké, cream cheese, concombre, aneth, sésame, oignon frit","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali. Saumon Crispy Onion","12da61dc-30c3-45ab-aa89-b4723424ed25","Saumon snacké, cream cheese, concombre, aneth, sésame, oignon frit","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali. Crevette Tempura","c1dbac4e-0c20-4ea7-9d82-35fed84a3a1d","Crevette tempura, avocat, mayonnaise épicée, sésame.","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali. Crevette Tempura","c1dbac4e-0c20-4ea7-9d82-35fed84a3a1d","Crevette tempura, avocat, mayonnaise épicée, sésame.","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali. Salmon Aburi Roll","5428a305-d54d-4451-a043-116a80e25ab4","Saumon snacké aux 7 épices, saumon, cream cheese, ciboulette, sésame","$9.90","$9.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Cali. Salmon Aburi Roll","5428a305-d54d-4451-a043-116a80e25ab4","Saumon snacké aux 7 épices, saumon, cream cheese, ciboulette, sésame","$9.90","$9.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California French Touch","2ee17cda-86ce-430b-91de-28e1ee943592","Bloc de foie gras de canard, confiture de figues, pralin","$9.90","$9.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California French Touch","2ee17cda-86ce-430b-91de-28e1ee943592","Bloc de foie gras de canard, confiture de figues, pralin","$9.90","$9.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Saba Moutarde","784e603a-8c98-4a50-a002-1630b7692e6b","Maquereau fumé au poivre, cream cheese, moutarde, concombre, pickles de graines de moutarde, aneth","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"California Rolls","5861ab2f-6e74-485b-a5e6-4d8ccb862a0b","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","California Saba Moutarde","784e603a-8c98-4a50-a002-1630b7692e6b","Maquereau fumé au poivre, cream cheese, moutarde, concombre, pickles de graines de moutarde, aneth","$8.90","$8.90","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Concombre","50b36038-e3d3-4c27-9271-cf31ea405820","Concombre, sésame","$5.50","$5.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Concombre","50b36038-e3d3-4c27-9271-cf31ea405820","Concombre, sésame","$5.50","$5.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Concombre Cheese","8695f72f-3855-41ae-ba15-06f4186b8948","Concombre, cream cheese","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Concombre Cheese","8695f72f-3855-41ae-ba15-06f4186b8948","Concombre, cream cheese","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Avocat","3e9ee04c-3ea9-4fc5-b5a7-9df0d6742c47","Avocat","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Avocat","3e9ee04c-3ea9-4fc5-b5a7-9df0d6742c47","Avocat","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Cheese avocat","73af354d-6a18-4a03-bf55-510babf95489","Cream cheese, avocat","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Cheese avocat","73af354d-6a18-4a03-bf55-510babf95489","Cream cheese, avocat","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce salée","a7b35afc-eab2-4fb1-896e-9c8f03b4c922","$0.00","$0.00","REGULAR","2863","","","1","$0.00","",""
"Maki","796a5f05-f1c3-4619-bf32-e1b5d0e0ffc6","","NO_TAX","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","","","","","","","","","","","","","","","","","","Maki Guacamole","2f26bb1c-7231-41f2-a09e-8993ed234559","Avocat, huile d'olive, citron vert, 7 épices, coriandre, oignon rouge","$6.50","$6.50","REGULAR","","","","","","$0.00","$0.00","","","","","","","","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0:00","0:00","Choix sauce","0f34cdb7-bd3f-4689-9d93-6f2be2929d36","","2","1","Sauce sucrée","2be5f1fc-2d88-47f5-b870-84d5b117c9a2","$0.00","$0.00","REGULAR","2861","","","1","$0.00","",""
